NUM_CORR_ACI;COD_LOCAL_EVENTO_ACI;NUM_TRAT_ACO_PAN;MES;AL_CAS;GRAU;TRAT;S_MAX
596617;OB2;1;201406;473;AS;F1;9
596638;OB1;;201406;0;AS;C8;3
596644;OB1;2;201406;232;AA;C1;10
596647;OB2;;201406;0;AA;C1;9
596650;OB1;1;201406;339;AA;C1;15
596653;OB1;1;201406;161;AA;C1;15
596736;OB1;1;201406;290;AA;C1;8
596741;OB1;1;201406;231;AA;C1;8
596778;OB1;1;201407;516;AA;C1;9
596785;OB1;1;201407;944;AA;C1;8
596797;OB1;1;201407;647;AA;C1;8
596803;OB1;1;201407;372;AA;C1;8
596826;OB1;1;201407;425;AS;F1;3
596864;OB1;1;201407;382;AS;C1;10
596904;OB1;1;201407;204;AS;C1;9
596908;OB2;1;201407;232;AS;C1;9
596913;OB1;1;201407;566;AA;C1;8
596918;OB1;1;201407;278;AA;C1;8
596923;OB1;1;201407;490;AS;C1;9
596952;OB1;1;201407;247;AS;C1;9
596978;OB1;1;201407;348;AA;C1;9
596983;OB1;1;201407;179;AS;C1;10
596988;OB1;1;201407;248;AS;C1;8
596994;OB2;1;201407;899;AA;C1;4
597005;OB1;2;201407;180;AA;C1;10
597011;OB1;1;201407;211;AS;F8;9
597012;OB1;1;201407;626;AS;C1;9
597049;OB1;1;201407;157;AA;C1;8
597054;OB2;1;201407;492;AA;C1;8
597066;OB1;1;201407;64;AS;C1;10
597078;OB2;1;201407;251;AA;C1;8
597081;OB1;1;201407;195;AA;C1;8
597085;OB2;1;201407;282;AA;C1;10
597094;OB2;1;201407;231;AA;C1;15
597126;OB2;1;201407;213;AA;C1;10
597142;OB2;1;201407;359;AA;C1;10
597206;OB1;1;201407;545;AA;C1;10
597250;OB2;1;201407;338;AA;C1;10
597258;OB1;1;201407;243;AA;C1;10
597260;OB2;1;201407;352;AA;C1;15
597261;OB1;1;201407;344;AA;C1;15
597262;OB1;1;201407;264;AA;C1;15
597263;OB2;1;201407;252;AA;C1;15
597283;OB1;1;201407;263;AS;C8;3
597284;OB2;1;201407;376;AA;C1;8
597285;OB2;1;201407;264;AA;C1;8
597287;OB1;1;201407;517;AA;C1;8
597301;OB2;1;201407;388;AA;C1;10
597303;OB1;1;201407;495;AA;C1;15
597309;OB1;1;201407;499;AS;F1;2
597310;OB1;1;201407;450;AS;F1;2
597316;OB2;1;201407;195;AS;C1;9
597320;OB2;1;201407;346;AS;C1;9
597348;OB2;1;201407;150;AA;C1;9
597385;OB1;1;201407;437;AA;C1;8
597387;OB2;;201407;0;AA;C1;8
597452;OB1;1;201407;189;AA;C1;8
597478;OB1;1;201408;556;AA;C1;10
597501;OB1;1;201408;980;AA;C1;3
597503;OB1;1;201408;513;AA;C1;3
597547;OB2;1;201408;540;AA;C1;8
597555;OB1;1;201408;319;AA;C1;8
597563;OB1;1;201408;297;AA;C1;10
597579;OB1;1;201408;162;AS;C7;9
597597;OB2;1;201408;68;AS;C1;9
597604;OB1;1;201408;601;AA;A2;15
597627;OB1;1;201408;329;AA;C1;15
597647;OB1;1;201408;552;AA;F1;6
597773;OB2;1;201408;625;AA;C1;15
597776;OB2;1;201408;683;AA;C1;15
597782;OB1;1;201408;575;AS;C1;6
597798;OB2;1;201408;486;AS;F1;2
597805;OB2;1;201408;785;AA;C1;8
597849;OB1;1;201408;430;AS;F1;9
597852;OB2;1;201408;246;AS;F1;6
597865;OB2;1;201408;626;AS;F1;9
597918;OB1;1;201408;342;AS;C1;9
597942;OB2;1;201408;264;AA;C1;20
597945;OB2;1;201408;134;AA;C1;10
597954;OB2;1;201408;460;AA;C1;8
597955;OB1;1;201408;285;AA;C1;8
597988;OB1;1;201408;367;AA;C1;9
597989;OB2;1;201408;432;AA;C1;9
486237;OB1;1;201309;228;AA;C1;9
486240;OB1;1;201309;347;AA;C1;9
486302;OB1;1;201309;128;AS;C1;9
486322;OB1;1;201309;111;AS;C1;9
486328;OB2;1;201309;410;AA;C1;10
486367;OB2;1;201309;86;AS;C1;9
486406;OB2;1;201309;97;AS;C1;3
486457;OB1;1;201309;386;AA;C1;4
486458;OB1;1;201309;130;AA;C1;4
486475;OB1;1;201309;374;AS;C1;4
486497;OB2;1;201309;158;AS;C1;10
486506;OB2;1;201309;408;AA;C1;6
486511;OB2;2;201309;616;AA;C1;9
486526;OB2;1;201309;185;AA;C1;10
486598;OB1;1;201309;141;AA;C1;8
486616;OB2;1;201309;37;AA;C1;8
486619;OB1;;201309;0;AS;C1;3
486624;OB1;1;201309;126;AS;C1;3
486633;OB1;1;201309;889;AA;C1;6
486662;OB2;1;201309;95;AS;C1;9
486683;OB2;1;201309;268;AA;C1;15
486687;OB2;1;201309;394;AA;C1;15
486694;OB1;1;201309;178;AA;C1;9
486726;OB1;1;201309;345;AA;C1;10
486740;OB1;1;201309;139;AC;C1;10
486754;OB1;1;201309;99;AS;C1;8
486763;OB2;1;201309;424;AA;C1;9
486845;OB2;1;201309;35;AA;C7;8
486905;OB1;1;201309;36;AA;C1;8
486929;OB2;1;201309;400;AA;C1;10
486930;OB1;1;201309;303;AA;C1;10
486983;OB2;1;201310;0;AC;C1;15
486985;OB2;1;201310;24;AC;C1;15
486996;OB2;1;201310;38;AC;C1;15
487026;OB2;1;201310;841;AA;C1;15
487058;OB2;1;201310;1026;AA;C1;8
487123;OB2;1;201310;226;AS;C1;3
487130;OB2;1;201310;253;AS;F1;3
487167;OB2;1;201310;764;AA;C1;6
487176;OB1;1;201310;336;AS;F1;9
487180;OB2;1;201310;157;AS;C1;10
487182;OB1;1;201310;123;AS;C1;10
487193;OB2;1;201310;864;AA;C1;10
487225;OB2;1;201310;508;AS;F8;1
487249;OB2;1;201310;779;AS;F8;2
487257;OB2;1;201310;382;AS;C1;9
487276;OB1;1;201310;874;AA;C1;6
487299;OB1;1;201310;345;AA;F1;4
487300;OB1;1;201310;140;AA;F1;4
487327;OB2;1;201310;563;AA;C1;15
487336;OB2;1;201310;807;AA;C1;4
487344;OB1;1;201310;491;AA;C1;3
487358;OB1;1;201310;92;AA;C1;8
487392;OB1;1;201310;594;AS;C8;4
487407;OB2;1;201310;1123;AA;F1;4
487410;OB1;1;201310;1107;AA;F1;4
487421;OB2;1;201310;258;AA;C1;10
487426;OB1;1;201310;228;AA;C1;3
487437;OB2;1;201310;200;AS;C1;3
487467;OB1;1;201310;439;AS;F1;9
487485;OB1;1;201310;457;AS;F1;3
487508;OB2;1;201310;81;AS;C1;9
487513;OB2;1;201310;195;AS;C1;9
487582;OB1;1;201310;321;AA;C1;20
487594;OB2;1;201310;527;AA;C1;3
487596;OB2;1;201310;404;AA;C1;10
487599;OB2;1;201310;486;AA;C1;3
487679;OB1;1;201311;112;AS;C1;9
487743;OB2;1;201311;331;AA;C1;8
487745;OB2;1;201311;313;AA;C1;8
487761;OB2;1;201311;461;AA;C1;10
487769;OB1;2;201311;141;AA;C1;15
487818;OB2;1;201311;421;AA;C1;8
487881;OB2;1;201311;786;AA;C1;4
487897;OB2;1;201311;943;AA;C1;15
487918;OB1;1;201311;420;AS;C1;9
487935;OB1;1;201311;50;AS;C1;9
487958;OB1;1;201311;254;AA;C1;15
488046;OB2;1;201311;347;AA;C1;10
488057;OB1;1;201311;263;AA;C1;8
488059;OB2;1;201311;78;AA;C1;8
488098;OB1;1;201311;769;AA;C1;15
488172;OB2;1;201311;119;AS;C1;10
488184;OB2;1;201311;389;AA;C1;10
488189;OB1;1;201311;860;AA;C1;6
488192;OB2;1;201311;440;AA;C1;8
488224;OB1;1;201311;318;AS;F8;3
488245;OB1;1;201311;479;AA;C1;6
488251;OB1;1;201311;176;AS;C1;9
488253;OB1;1;201311;589;AA;C1;4
488273;OB2;1;201311;746;AA;C1;20
488298;OB2;1;201311;343;AA;C1;20
488302;OB2;1;201311;107;AA;C1;9
488326;OB2;1;201311;732;AA;C1;15
488331;OB2;1;201311;276;AA;C1;15
488344;OB2;1;201311;100;AA;C1;8
488351;OB1;1;201311;394;AA;C1;4
488442;OB2;1;201312;1083;AS;F1;9
488462;OB2;1;201312;882;AA;C1;9
488481;OB1;1;201312;447;AA;C1;10
488484;OB2;1;201312;342;AA;C1;10
488503;OB2;1;201312;60;AA;C1;10
488511;OB1;1;201312;95;AA;C1;10
488515;OB2;1;201312;377;AA;C1;10
488566;OB1;1;201312;120;AA;C1;10
488574;OB2;1;201312;335;AA;C1;10
488583;OB2;1;201312;125;AA;C1;9
488651;OB2;1;201312;320;AS;F1;9
488697;OB2;1;201312;113;AA;C1;10
488741;OB1;1;201312;326;AS;C1;3
488752;OB2;1;201312;164;AA;C7;15
488752;OB2;;201312;0;AA;C7;15
488786;OB1;1;201312;650;AA;C1;10
488832;OB2;1;201312;599;AA;C1;20
488856;OB1;1;201312;329;AA;C1;8
488863;OB2;1;201312;656;AA;C1;15
488867;OB2;1;201312;160;AA;C1;8
488872;OB2;1;201312;333;AA;C1;9
488893;OB1;1;201401;250;AS;C1;3
488916;OB1;1;201401;110;AS;C1;10
488925;OB2;1;201401;182;AA;C1;10
488938;OB1;1;201401;567;AA;C1;9
488944;OB1;1;201401;187;AS;C1;9
488977;OB2;1;201401;121;AS;F1;8
488984;OB1;1;201401;57;AC;C1;15
488988;OB2;1;201401;33;AC;C1;15
488993;OB1;1;201401;0;AS;C1;10
489042;OB2;1;201401;490;AA;C1;15
489052;OB2;1;201401;423;AA;C1;9
489055;OB1;1;201401;585;AA;C1;10
489074;OB1;1;201401;368;AA;C1;20
489080;OB1;1;201401;396;AA;C1;10
489097;OB2;1;201401;819;AA;C7;20
489105;OB1;1;201401;360;AA;C1;10
489108;OB1;1;201401;78;AC;C1;15
489141;OB1;1;201401;957;AA;C1;8
489238;OB2;1;201401;483;AA;C1;15
489247;OB1;1;201401;384;AA;C1;8
489274;OB2;1;201401;154;AS;F1;9
489323;OB1;1;201401;595;AA;C1;20
489381;OB2;1;201401;749;AA;C1;10
489394;OB2;1;201401;395;AA;C1;10
489427;OB2;1;201401;251;AA;C1;9
489436;OB1;1;201401;135;AA;C1;8
489461;OB2;1;201401;474;AS;F1;3
489478;OB2;1;201401;213;AS;C1;3
489498;OB1;1;201401;358;AA;C1;15
489554;OB1;1;201401;764;AA;C1;9
489753;OB1;1;201402;126;AS;C1;9
489779;OB2;1;201402;542;AS;C1;8
489806;OB2;1;201402;93;AS;C1;8
489808;OB2;1;201402;202;AS;C1;8
489930;OB2;1;201402;769;AA;C1;10
489944;OB2;1;201402;549;AA;C1;9
489957;OB2;1;201402;617;AA;C1;15
489985;OB2;1;201402;159;AA;C1;9
489990;OB2;1;201402;457;AS;F1;9
490009;OB1;1;201402;1057;AA;C1;8
490039;OB1;1;201402;256;AS;C1;8
490095;OB1;1;201402;117;AS;C1;9
490101;OB2;1;201402;477;AA;C1;9
490103;OB1;1;201402;345;AA;C8;8
490150;OB2;1;201402;268;AA;C1;15
490171;OB2;1;201402;250;AS;C1;10
490183;OB2;1;201402;404;AA;C1;10
490184;OB1;1;201402;272;AA;C1;10
490191;OB1;1;201402;850;AA;C1;6
490194;OB1;1;201402;320;AA;C1;8
490204;OB2;1;201402;301;AA;C1;15
490238;OB2;1;201402;403;AS;F1;9
490291;OB2;1;201402;420;AS;F1;9
490293;OB2;1;201402;231;AS;F1;9
490299;OB2;1;201402;490;AA;C1;10
490327;OB2;1;201402;141;AS;C1;9
490355;OB2;1;201402;116;AA;C1;10
490357;OB1;1;201402;321;AA;C1;10
490366;OB1;1;201402;455;AA;C1;10
490380;OB1;1;201402;495;AS;F1;9
490396;OB1;1;201403;82;AA;C7;10
490511;OB1;1;201403;245;AA;C1;15
490543;OB1;1;201403;81;AA;C1;10
490546;OB1;1;201403;581;AS;F1;9
490576;OB2;1;201403;457;AA;C1;10
490589;OB1;1;201403;252;AA;C1;10
490594;OB1;1;201403;256;AA;C1;10
490624;OB2;1;201403;681;AS;F1;4
490706;OB2;1;201403;304;AS;C1;9
490708;OB1;1;201403;216;AS;C1;9
490709;OB1;1;201403;290;AS;C1;9
490716;OB2;1;201403;823;AS;F1;4
490762;OB2;1;201403;129;AS;C1;10
490797;OB2;1;201403;222;AS;C1;9
490815;OB2;1;201403;558;AA;C1;8
490835;OB1;1;201403;621;AA;C1;4
490846;OB1;1;201403;130;AS;C1;9
490862;OB2;1;201403;394;AA;C1;9
490893;OB1;1;201403;57;AC;C1;10
490894;OB1;1;201403;249;AS;F1;9
490898;OB1;1;201403;485;AS;F1;3
490908;OB2;1;201403;764;AA;F8;4
490912;OB2;1;201403;615;AA;C1;20
490946;OB2;1;201403;488;AS;F1;4
491009;OB2;1;201403;242;AA;C1;10
491014;OB2;1;201403;128;AA;C1;10
491034;OB1;1;201403;285;AA;C1;9
491089;OB2;1;201404;577;AA;C1;20
491106;OB1;1;201404;161;AA;C1;10
491108;OB2;1;201404;230;AA;C1;10
491111;OB2;;201404;0;AS;C1;10
491126;OB2;1;201404;395;AS;C1;8
491128;OB2;1;201404;333;AS;C1;3
491131;OB2;1;201404;498;AS;C1;3
491138;OB1;1;201404;314;AS;C1;9
491141;OB2;;201404;0;AS;C1;9
491144;OB1;1;201404;395;AA;C1;10
491162;OB2;1;201404;360;AA;C1;15
491168;OB1;1;201404;427;AA;C1;9
491197;OB2;1;201404;254;AA;C1;10
491203;OB1;1;201404;233;AS;C1;8
491215;OB2;1;201404;482;AA;C1;10
491217;OB2;1;201404;393;AA;C1;10
491255;OB1;1;201404;620;AA;C1;10
491267;OB2;1;201404;571;AA;F1;4
491302;OB1;1;201404;282;AA;C1;10
491310;OB1;1;201404;185;AA;C1;10
491322;OB1;1;201404;67;AS;C1;3
491363;OB2;1;201404;346;AA;C1;15
491387;OB1;1;201404;147;AA;C1;9
491389;OB2;1;201404;260;AA;C1;9
491396;OB2;1;201404;359;AA;C1;15
491418;OB2;1;201404;649;AS;F1;9
491420;OB2;1;201404;356;AS;F1;9
491434;OB2;1;201404;133;AS;F1;9
491449;OB1;1;201404;774;AS;F1;9
491505;OB1;1;201404;333;AS;C1;10
491514;OB1;1;201404;541;AA;C1;8
491575;OB1;;201404;0;AA;C1;6
491585;OB2;1;201404;278;AA;C1;10
491646;OB1;1;201404;1341;AA;C1;6
491738;OB1;1;201405;539;AA;F8;4
491743;OB2;1;201405;262;AS;F1;9
491769;OB1;1;201405;160;AS;C1;9
491799;OB2;1;201405;259;AA;C1;8
491807;OB1;1;201405;411;AA;C1;15
491822;OB2;1;201405;370;AA;C1;20
491826;OB2;1;201405;344;AA;C1;4
491900;OB1;1;201405;694;AA;C1;20
491912;OB1;1;201405;343;AS;F1;9
491956;OB2;1;201405;187;AA;C1;10
491957;OB1;1;201405;488;AA;C1;10
491970;OB1;1;201405;397;AS;F1;9
491988;OB2;1;201405;518;AS;F1;9
491996;OB1;1;201405;280;AS;C1;9
492003;OB1;1;201405;422;AS;C1;9
492005;OB1;1;201405;331;AS;C1;9
492006;OB2;1;201405;360;AS;F1;3
492011;OB2;1;201405;220;AA;C1;15
492028;OB2;1;201405;413;AS;C1;10
492058;OB1;1;201405;156;AS;C1;8
492071;OB2;1;201405;57;AA;C1;10
492072;OB1;1;201405;126;AA;C1;10
492127;OB1;1;201405;363;AA;C1;10
492138;OB1;1;201405;544;AA;C1;20
492185;OB1;1;201405;640;AA;C1;4
492192;OB1;1;201405;373;AA;C1;9
492245;OB2;2;201405;699;AA;C1;8
492253;OB1;1;201405;707;AA;C1;20
492269;OB2;1;201405;752;AA;C1;20
492270;OB1;1;201405;742;AA;C1;20
492280;OB2;1;201405;126;AS;C1;6
492352;OB2;1;201405;599;AA;C1;9
492360;OB1;1;201405;490;AA;C1;10
492365;OB1;1;201405;972;AA;C1;20
492416;OB2;1;201406;625;AA;C1;15
492417;OB1;1;201406;139;AA;C1;15
492452;OB1;1;201406;344;AA;C1;8
492497;OB2;1;201406;530;AA;C1;20
492514;OB2;1;201406;275;AA;C1;20
492524;OB1;1;201406;416;AA;C1;20
492527;OB2;1;201406;620;AA;C1;20
492528;OB2;1;201406;713;AA;C1;20
492532;OB1;1;201406;279;AA;C1;20
492541;OB2;1;201406;413;AA;C1;8
492542;OB2;1;201406;20;AA;C1;8
492574;OB2;1;201406;486;AA;C1;15
492595;OB2;1;201406;193;AA;C1;10
492605;OB1;1;201406;235;AA;C1;15
492685;OB1;;201406;0;AA;C1;20
492689;OB1;1;201406;240;AA;C1;8
492707;OB2;;201406;0;AA;C8;6
492727;OB1;;201406;0;AA;C1;15
492800;OB1;1;201406;174;AS;F1;9
492829;OB1;1;201406;441;AA;C1;8
492847;OB2;2;201406;65;AA;C1;20
492948;OB1;1;201407;810;AA;F8;4
492988;OB2;1;201407;96;AA;C1;9
493008;OB2;1;201407;209;AA;C1;8
493022;OB2;1;201407;200;AA;C1;10
493025;OB2;1;201407;233;AA;C1;15
493037;OB2;;201407;0;AS;F8;9
493052;OB1;1;201407;608;AA;C1;10
493089;OB2;1;201407;1051;AA;C1;10
493205;OB1;1;201407;292;AS;F1;8
493206;OB1;1;201407;388;AS;F1;4
493232;OB2;1;201407;715;AA;C1;8
493235;OB1;1;201407;431;AS;F1;6
493240;OB2;1;201407;650;AA;C1;9
493287;OB2;1;201407;343;AA;C1;8
493338;OB1;1;201407;350;AA;C1;10
493368;OB1;1;201407;92;AS;C1;9
493372;OB1;1;201407;486;AA;C1;15
493428;OB1;1;201408;682;AS;F1;2
493442;OB2;1;201408;359;AS;F1;9
493467;OB2;1;201408;129;AA;C1;10
493469;OB1;1;201408;203;AA;C1;3
493474;OB2;1;201408;262;AS;C1;3
493478;OB2;1;201408;571;AA;C1;10
493480;OB1;1;201408;205;AA;C1;10
493488;OB1;1;201408;1167;AA;F1;4
493490;OB1;1;201408;803;AA;F1;4
493511;OB1;1;201408;419;AA;C1;10
493514;OB1;1;201408;245;AA;C1;15
493517;OB1;1;201408;458;AA;C1;10
493518;OB1;1;201408;202;AA;C1;10
493556;OB1;1;201408;430;AA;C1;8
493573;OB2;1;201408;443;AA;C1;10
493584;OB1;1;201408;617;AS;F1;2
493590;OB1;1;201408;94;AS;C1;9
493605;OB1;1;201408;139;AS;C1;9
493637;OB1;1;201408;352;AA;C1;15
493649;OB1;1;201408;100;AC;C1;15
493654;OB2;1;201408;439;AA;C1;10
493684;OB1;1;201408;356;AA;C1;20
493698;OB2;1;201408;546;AS;F8;1
493805;OB1;1;201408;179;AS;C1;9
493827;OB1;1;201408;373;AA;C1;8
493833;OB1;1;201408;188;AA;C1;8
493958;OB2;1;201408;532;AS;F1;6
493990;OB2;1;201408;584;AA;C1;20
493997;OB1;1;201408;311;AA;C1;10
494014;OB1;1;201408;382;AS;F1;4
494016;OB1;1;201408;273;AS;C1;8
494017;OB1;1;201408;317;AS;C1;8
494052;OB2;1;201408;256;AS;F1;4
494060;OB2;1;201408;63;AS;C1;4
494068;OB1;1;201408;274;AA;C1;10
494071;OB1;1;201408;258;AA;C1;10
494074;OB1;1;201408;103;AA;C1;10
590027;OB2;1;201309;84;AC;C7;15
590029;OB2;1;201309;84;AC;C1;15
590047;OB2;1;201309;717;AA;F8;4
590051;OB2;1;201309;285;AA;C1;9
590073;OB2;1;201309;344;AA;C1;10
590080;OB1;1;201309;304;AS;C1;10
590085;OB1;1;201309;145;AS;C1;10
590127;OB1;1;201309;666;AA;C1;6
590185;OB2;1;201309;409;AA;C1;10
590195;OB1;1;201309;203;AA;C1;8
590201;OB1;1;201309;1581;AA;C1;6
590225;OB1;1;201309;249;AS;C1;3
590231;OB1;1;201309;274;AS;C1;9
590238;OB1;1;201309;278;AS;F1;2
590250;OB1;1;201309;459;AS;F1;4
590256;OB2;1;201309;63;AC;C1;15
590369;OB2;1;201309;92;AS;C1;10
590371;OB2;1;201309;192;AS;C1;10
590372;OB1;1;201309;103;AS;C1;10
590401;OB1;1;201309;210;AS;C1;3
590414;OB2;1;201309;126;AA;C1;8
590416;OB2;1;201309;410;AA;C1;15
590432;OB2;1;201309;633;AS;C1;3
590438;OB1;1;201309;360;AS;C8;3
590441;OB2;1;201309;315;AS;F1;9
590445;OB1;1;201309;1602;AA;C1;6
590484;OB2;1;201309;196;AS;C1;4
590486;OB2;1;201309;215;AS;C1;4
590495;OB2;1;201309;389;AS;C1;4
590496;OB1;1;201309;76;AS;C1;4
590507;OB2;1;201309;684;AA;C1;9
590512;OB1;1;201309;126;AA;C1;15
590520;OB1;1;201309;390;AA;C1;8
590521;OB2;1;201309;222;AA;C1;8
590538;OB2;1;201309;278;AA;C1;10
590544;OB2;1;201309;223;AA;C1;9
590575;OB1;1;201309;348;AA;C1;15
590577;OB1;1;201309;141;AA;C1;8
590580;OB2;1;201309;112;AA;C1;15
590631;OB1;1;201309;1181;AA;C1;10
590663;OB2;1;201309;226;AA;C1;10
590680;OB1;1;201309;85;AA;C1;8
590699;OB1;1;201309;40;AA;C1;8
590739;OB1;1;201309;194;AS;F1;9
590765;OB2;2;201310;542;AS;F1;6
590772;OB2;2;201310;349;AA;C1;20
590822;OB1;1;201310;355;AA;C1;15
590851;OB2;1;201310;436;AA;C1;20
590966;OB1;1;201310;408;AA;C1;10
591089;OB1;1;201310;517;AA;C1;6
591132;OB2;1;201310;454;AA;C1;8
591142;OB2;1;201310;182;AA;C1;15
591151;OB1;1;201310;119;AA;C7;10
591183;OB2;;201310;0;AA;C1;10
591187;OB2;1;201310;441;AS;C1;6
591194;OB1;1;201310;313;AA;C1;8
591227;OB1;1;201310;143;AA;C1;3
591263;OB1;1;201310;746;AS;C1;6
591271;OB2;1;201310;321;AS;C1;3
591282;OB2;1;201310;537;AA;C1;10
591284;OB2;;201310;0;AA;A3;8
591450;OB2;1;201310;114;AS;C1;10
591496;OB2;1;201311;127;AS;F1;9
591558;OB2;1;201311;149;AA;C1;8
591650;OB1;1;201311;466;AA;C1;6
591684;OB2;1;201311;219;AA;C1;6
591737;OB1;1;201311;781;AA;C1;15
591762;OB2;1;201311;336;AS;F8;2
591775;OB1;1;201311;70;AS;F8;3
591818;OB2;1;201311;264;AS;F8;9
591836;OB2;1;201311;420;AA;C1;8
591867;OB2;1;201311;123;AS;C1;10
591886;OB1;1;201311;246;AA;C1;8
591910;OB2;1;201311;614;AA;C1;8
591938;OB2;1;201311;189;AA;C1;9
591969;OB2;1;201311;23;AS;C1;10
591986;OB2;1;201311;460;AA;C1;8
592010;OB1;2;201311;118;AA;F1;4
592019;OB1;1;201311;210;AA;C1;10
592058;OB1;1;201311;365;AA;C1;20
592062;OB2;1;201311;547;AA;C1;8
592083;OB1;1;201311;680;AA;C1;10
592087;OB2;1;201311;325;AA;C1;20
592101;OB1;1;201311;360;AA;C1;15
592103;OB1;1;201311;136;AA;C1;15
592114;OB1;1;201311;278;AS;F1;6
592123;OB2;1;201311;385;AA;C1;4
592126;OB2;1;201311;546;AS;C1;6
592137;OB2;1;201311;191;AS;C1;4
592178;OB1;1;201312;149;AS;F1;9
592216;OB2;1;201312;155;AS;C1;9
592217;OB1;1;201312;498;AS;C1;9
592262;OB2;1;201312;108;AA;C1;10
592265;OB1;1;201312;125;AA;C1;10
592283;OB1;1;201312;252;AA;C1;10
592291;OB2;1;201312;299;AA;C1;10
592318;OB1;1;201312;234;AA;C1;10
592320;OB2;1;201312;71;AA;C1;10
592343;OB1;1;201312;534;AA;C1;9
592344;OB2;1;201312;563;AA;C1;9
592387;OB1;1;201312;928;AA;C1;15
592397;OB1;1;201312;276;AA;C1;8
592437;OB1;1;201312;465;AA;C1;10
592439;OB1;1;201312;252;AA;C1;10
592445;OB1;1;201312;326;AA;C1;8
592447;OB1;1;201312;212;AA;A1;9
592455;OB2;1;201312;558;AA;C1;8
592481;OB1;1;201312;318;AA;C1;9
592482;OB2;1;201312;669;AA;C1;9
592521;OB2;1;201312;841;AA;C1;8
592541;OB2;1;201312;326;AA;C1;10
592598;OB1;1;201312;290;AA;C1;15
592664;OB2;1;201312;390;AS;F1;9
592693;OB2;1;201312;119;AA;C1;8
592697;OB1;1;201312;426;AA;C1;8
592727;OB2;1;201312;421;AS;F1;4
592757;OB1;1;201312;651;AA;C1;15
592818;OB1;1;201312;69;AS;C1;10
592869;OB1;1;201312;545;AA;C1;3
592883;OB1;1;201312;422;AA;C1;8
592884;OB2;1;201312;302;AA;C1;8
592897;OB2;1;201312;322;AA;C1;15
592953;OB1;1;201401;188;AA;C1;10
592966;OB2;1;201401;120;AA;C1;4
592968;OB1;1;201401;654;AA;C1;10
592984;OB2;1;201401;116;AC;C1;15
592986;OB1;2;201401;531;AS;C1;4
593007;OB2;1;201401;0;AC;C1;15
593008;OB1;1;201401;85;AC;C1;15
593013;OB2;1;201401;425;AS;F1;2
593038;OB1;1;201401;561;AA;C1;15
593039;OB1;1;201401;523;AS;F1;6
593046;OB1;1;201401;389;AA;C1;3
593047;OB1;1;201401;141;AA;C1;9
593049;OB1;1;201401;152;AA;C1;9
593076;OB1;1;201401;568;AA;C1;4
593102;OB1;1;201401;102;AA;C1;10
593134;OB2;1;201401;374;AA;C1;20
593135;OB2;1;201401;348;AA;C1;20
593153;OB2;1;201401;676;AA;C1;10
593159;OB2;1;201401;191;AA;C1;10
593228;OB1;1;201401;278;AA;C1;20
593239;OB2;1;201401;340;AA;C1;15
593285;OB2;1;201401;359;AA;C1;10
593336;OB2;1;201401;261;AS;C1;8
593365;OB2;1;201401;952;AA;F1;4
593390;OB2;1;201401;401;AA;C1;10
593404;OB2;1;201401;382;AA;C1;9
593418;OB2;1;201401;491;AA;C1;8
593428;OB1;1;201401;286;AA;C1;10
593437;OB2;1;201401;239;AA;C1;9
593456;OB2;1;201401;313;AS;F1;3
593481;OB2;1;201401;364;AA;C1;15
593492;OB2;1;201401;488;AA;C1;8
593516;OB2;1;201402;309;AA;C1;3
593521;OB2;1;201402;604;AA;C1;8
593549;OB2;1;201402;87;AA;C1;8
593552;OB1;1;201402;152;AA;C1;10
593556;OB1;1;201402;334;AA;C1;9
593558;OB1;1;201402;179;AA;C1;9
593565;OB2;1;201402;455;AA;C1;4
593598;OB2;1;201402;110;AA;C1;9
593599;OB1;1;201402;454;AS;F1;9
593607;OB2;1;201402;287;AS;C1;6
593609;OB1;1;201402;174;AS;C1;20
593650;OB2;1;201402;177;AS;C1;8
593665;OB1;1;201402;99;AA;C1;10
593678;OB2;1;201402;246;AS;C1;9
593746;OB2;1;201402;99;AA;C1;10
593768;OB2;1;201402;443;AA;C1;8
593797;OB1;1;201402;253;AS;F1;9
593828;OB1;1;201402;199;AA;C1;10
593838;OB1;1;201402;330;AA;C1;9
593840;OB2;1;201402;190;AA;C1;9
593851;OB2;1;201402;353;AS;F1;8
593896;OB1;1;201402;662;AA;C1;8
593922;OB2;1;201402;50;AA;C1;10
593933;OB2;1;201402;539;AA;C1;3
593935;OB1;1;201402;116;AA;C1;10
594049;OB1;1;201403;889;AA;C1;15
594057;OB2;1;201403;306;AA;C1;9
594149;OB2;1;201403;964;AA;F1;4
594155;OB2;1;201403;438;AA;C1;10
594159;OB2;1;201403;435;AS;F1;3
594198;OB1;1;201403;249;AA;C1;9
594286;OB2;1;201403;157;AA;C1;8
594348;OB1;1;201403;753;AA;C1;9
594384;OB1;1;201403;147;AS;C1;9
594432;OB1;1;201403;532;AS;C1;10
594469;OB2;1;201403;132;AS;C1;9
594493;OB2;1;201403;421;AA;C1;10
594499;OB2;1;201403;198;AS;C1;9
594535;OB1;1;201403;265;AS;F1;9
594617;OB2;1;201403;465;AS;C1;6
594624;OB2;1;201403;536;AA;C1;8
594628;OB2;1;201403;204;AA;C1;8
594638;OB1;1;201403;208;AA;C1;10
594642;OB1;1;201403;362;AA;C1;10
594657;OB1;1;201403;218;AA;C1;20
594659;OB2;1;201403;44;AA;C1;8
594670;OB2;1;201403;119;AA;C1;9
594681;OB2;1;201403;118;AA;C1;10
