NUM_CORR_ACI;SIGLA_ACO;COD_TPAO;CLS_DARDO;CONS_AL;P;P_MAX
489787;BECCAS0290001310X9;2;sem dardo;338;21.592;25
489789;BECCAS0290001310X9;2;sem dardo;138;22.86;25
490314;LQC1AA006000066099;1;com dardo;360;16.048;25
594155;DDC1AA0120000860X9;2;sem dardo;577;20.89;25
490572;RJZHAS014000130099;1;com dardo;248;36.03;50
489774;MBA2AA000150010099;6;sem dardo;798;11.94;15
594211;7DBBAS020000120099;2;sem dardo;337;15.315;20
489841;MBA2AA000150010099;2;sem dardo;291;11.603;15
490304;24JDAA000100010099;2;sem dardo;500;7.112;10
593460;DMCEAS018000136099;2;sem dardo;1124;23.755;25
593681;MBA2AA000150010099;2;sem dardo;394;8.722;15
489376;EWZBAA006000120099;2;sem dardo;638;57.095;55
594325;TGCDAA008000061099;1;com dardo;410;18.492;25
489600;32Z2AA000190056099;6;sem dardo;1030;43.51;50
489076;AAC1AA0040000210X9;1;com dardo;681;15.195;25
491058;84D1AS000150050099;1;com dardo;1921;15.85;30
491092;FVZ1AA000150064099;1;com dardo;372;30.72;35
594126;24JDAA000100010099;1;com dardo;327;10.48;10
491392;MBA2AA000150010099;5;sem dardo;393;13.002;15
491426;VNBCAA012000180099;1;com dardo;744;17.86;20
489477;32Z2AA000190056099;1;com dardo;517;40.596;50
490245;FVZ1AA000150064099;2;sem dardo;549;26.945;35
490406;FVZ1AA000150064099;6;sem dardo;315;29.4;35
491664;55Z2AA000180070099;2;sem dardo;751;71.21;90
490918;MBA2AA000150010099;2;sem dardo;389;15.35;15
490975;24JDAA000100010099;2;sem dardo;364;10.695;10
491391;MBA2AA000150010099;5;sem dardo;456;10.075;15
595080;VQB2AA017000075099;2;sem dardo;440;16.66;20
594623;MBA2AA000150010099;2;sem dardo;511;11.025;15
595125;84D1AS000150050099;1;com dardo;1409;17.135;30
595184;DDC1AA0120000860X9;1;com dardo;300;8.505;25
489878;24JDAA000100010099;6;sem dardo;266;7.125;10
595123;84D1AS000150050099;2;sem dardo;1791;19.42;30
594097;FVZ1AA000150064099;2;sem dardo;362;28.113;35
595012;VJQ1AA000150015099;2;sem dardo;1165;13.2;12
595393;JYCHAS0140000860X9;2;sem dardo;707;20.715;25
595396;JYCHAS0140000860X9;1;com dardo;570;13.34;25
595039;TGCDAA008000061099;1;com dardo;935;13.53;25
595322;RJZ1AS004000021099;2;sem dardo;404;32.42;50
595652;TNZ2AA000180056099;2;sem dardo;1175;43.116;50
595963;RMICAS029000126099;2;sem dardo;398;18.192;23
595577;7PMAAS010000135099;2;sem dardo;410;16.6;18
595477;VQB2AA017000075099;2;sem dardo;677;18.765;20
491701;24JDAA000100010099;1;com dardo;457;7.853;10
491942;DDCHAA0090000360X9;2;sem dardo;638;16.605;25
491952;MBA2AA000150010099;2;sem dardo;407;11.133;15
489662;FVZ1AA000150064099;6;sem dardo;361;26.693;35
595922;CTBBAS017000125099;2;sem dardo;464;23.937;20
492318;AACDAA0130000700X9;2;sem dardo;512;29.895;25
492353;TGCHAA008000086099;1;com dardo;638;12.575;25
492662;VJQ1AA000150015099;2;sem dardo;374;14.628;12
489997;MOCBAS016000136099;5;sem dardo;1414;24.743;25
492394;DDC1AA0160000360X9;2;sem dardo;331;15.162;25
492253;AAC3AA0040000210X9;2;sem dardo;1042;14.248;25
492332;VWB2AA003000020099;2;sem dardo;495;9.553;20
490785;AAC1AA0040000210X9;2;sem dardo;659;13.745;25
594812;MBA2AA000150010099;2;sem dardo;594;12.048;15
595953;VJQ1AA000150015099;2;sem dardo;229;11.238;12
596048;AAC3AA0040000210X9;2;sem dardo;380;13.473;25
492719;7PMAAS010000135099;2;sem dardo;460;17.923;18
596452;MYCCAA010000160099;1;com dardo;400;17.975;25
494601;84D1AS000150050099;1;com dardo;1101;20.89;30
595945;VJQ1AA000150015099;1;com dardo;560;7.2;12
596408;MBA2AA000150010099;1;com dardo;365;12.645;15
492860;JYCHAS0160001460X9;1;com dardo;695;21.44;25
594247;GWCHAA008000086099;1;com dardo;731;18.915;25
595293;TBCDAS0070002000X9;2;sem dardo;287;20.002;25
592993;7DBBAS020000120099;1;com dardo;924;20.26;20
489302;TBCDAS0070002000X9;1;com dardo;337;21.53;25
492451;AACDAA0110001510X9;2;sem dardo;947;23.548;25
492768;DDC1AA0130001200X9;2;sem dardo;488;18.082;25
596746;TGCHAA008000061099;6;sem dardo;296;23.242;25
492913;QECDAA0090000360X9;1;com dardo;1397;23.22;25
492777;FVZ1AA000150064099;2;sem dardo;352;30.225;35
492886;DMCEAS018000136099;2;sem dardo;748;18.69;25
597663;62D2AC0030000260X9;2;sem dardo;145;28.748;30
597172;JYCHAS0160001460X9;2;sem dardo;702;21.11;25
493377;FVZ1AA000150064099;2;sem dardo;338;30.46;35
492470;VJQ1AA000150015099;1;com dardo;700;10.203;12
492907;VJQ1AA000150015099;1;com dardo;360;8.435;12
597868;CJC1AS015000140099;2;sem dardo;725;24.083;25
596936;VQB2AA017000075099;2;sem dardo;248;20.057;20
492396;WRCBAA010000150099;2;sem dardo;1600;22.847;25
597044;KHCEAA0160000360X9;1;com dardo;478;23.023;25
493811;VJQ1AA000150015099;1;com dardo;399;11.875;12
493959;GXCHAS018000145099;2;sem dardo;375;19.513;25
492711;GWCHAA008000086099;1;com dardo;392;15.485;25
494499;7PMAAS010000135099;2;sem dardo;418;14.988;18
597672;24JDAA000100010099;2;sem dardo;427;11.662;10
596897;VJQ1AA000150015099;2;sem dardo;463;6.882;12
597215;EWZBAA006000120099;5;sem dardo;604;54.99;55
598142;AAC3AA0040000210X9;1;com dardo;633;11.467;25
598149;7PMAAS010000135099;2;sem dardo;628;18.978;18
593387;EWZBAA006000120099;1;com dardo;754;51.755;55
599006;24JDAA000100010099;2;sem dardo;252;8.637;10
593305;TBCDAS0070002000X9;1;com dardo;1010;18.3;25
494807;GXCCAS016000145099;2;sem dardo;238;23.897;25
495283;WOMAAS008000150099;7;sem dardo;571;15.642;18
495408;AACHAA0120000420X9;5;sem dardo;603;23.493;25
598148;DDC1AA0160000560X9;2;sem dardo;371;15.95;25
598171;MBA2AA000150010099;2;sem dardo;364;12.892;15
598432;AACDAA0120000860X9;2;sem dardo;319;11.49;25
494963;DGC2AA003000021099;1;com dardo;356;16.395;25
494969;RJZHAS012000120099;1;com dardo;383;39.74;50
494500;AAC3AA0040000210X9;2;sem dardo;820;12.605;25
595170;7DBBAS015000120099;2;sem dardo;314;16.78;20
598528;TGCDAA008000061099;6;sem dardo;574;18.915;25
598797;DDC1AA0160000560X9;2;sem dardo;462;16.005;25
598896;KCCBAS007000120099;4;sem dardo;396;13.955;25
494675;24JDAA000100010099;2;sem dardo;316;7.71;10
490479;YUCBAA009000153099;2;sem dardo;709;12.17;25
494136;TGCDAA008000061099;5;sem dardo;564;24.79;25
599634;TNZ2AA000180056099;1;com dardo;464;46.735;50
599698;VJQ1AA000150015099;2;sem dardo;312;9.355;12
500116;IECBAS008000155099;2;sem dardo;448;16.02;25
500174;ILICAS0460000660X9;1;com dardo;220;12.862;23
496391;24JDAA000100010099;1;com dardo;257;12.657;10
496391;24JDAA000100010099;1;com dardo;257;12.657;10
599490;DDC1AA0120000860X9;2;sem dardo;607;19.29;25
598886;DGC2AA003000021099;2;sem dardo;393;13.962;25
493136;KHCEAA0160000560X9;1;com dardo;728;20.182;25
598705;DGC2AA006000040099;1;com dardo;382;12.587;25
598943;TGCDAA008000061099;2;sem dardo;609;11.068;25
495914;32Z2AA000190056099;2;sem dardo;323;51.342;55
599277;TBCDAS0070002000X9;1;com dardo;523;17.502;25
599374;JYCHAS0180000960X9;2;sem dardo;290;22.217;25
598232;24JDAA000100010099;1;com dardo;396;6.385;10
599021;MBA2AA000150010099;1;com dardo;372;16.498;15
599276;TBCDAS0070002000X9;2;sem dardo;573;19.275;25
599357;DGC2AA003000021099;1;com dardo;517;12.988;25
599372;ZTBBAS019000150099;1;com dardo;766;16.865;20
599498;7PMAAS010000135099;2;sem dardo;486;17.453;18
599499;7PMAAS010000135099;1;com dardo;500;15.885;18
598450;YUCBAA007000153099;2;sem dardo;448;12.465;25
495369;LQC1AA006000066099;2;sem dardo;1062;18.498;25
495414;AAC2AA0120000420X9;1;com dardo;605;12.192;25
599465;VJQ1AA000150015099;7;sem dardo;291;13.38;12
495424;WOMAAS008000150099;4;sem dardo;697;16.55;18
495795;7PMAAS010000135099;2;sem dardo;505;14.77;18
495924;YUCBAA007000153099;2;sem dardo;474;21.027;25
495915;32Z2AA000190056099;2;sem dardo;268;54.967;55
598949;MBA2AA000150010099;6;sem dardo;218;11.755;15
495254;MBA2AA000150010099;2;sem dardo;485;10.415;15
495646;MBA2AA000150010099;2;sem dardo;391;11.015;15
599726;IECBAS008000155099;2;sem dardo;1308;24.962;25
495790;62D2AC0030000260X9;2;sem dardo;307;18.835;30
495856;BKIBAA006000030099;2;sem dardo;1384;20.485;23
496030;24JDAA000100010099;2;sem dardo;327;10.718;10
495801;WOMAAS008000150099;3;sem dardo;384;13.713;18
490258;GWCHAA008000086099;1;com dardo;616;18.367;25
599902;GXCHAS018000145099;1;com dardo;343;21.905;25
495828;ZSMAAS008000157099;2;sem dardo;702;15.485;18
496050;PLZ1AS000150105099;2;sem dardo;389;64.575;80
598597;WOMAAS008000150099;2;sem dardo;418;12.245;18
496023;24JDAA000100010099;2;sem dardo;323;10.025;10
500286;24JDAA000100010099;2;sem dardo;183;10.705;10
495817;24JDAA000100010099;2;sem dardo;310;14.16;10
500336;TGCDAA008000061099;1;com dardo;469;15.073;25
489520;24JDAA000100010099;6;sem dardo;766;10.685;10
489601;TNZ2AA000180056099;6;sem dardo;1110;44.478;50
594539;GXCCAS018000145099;2;sem dardo;378;20.883;25
593928;24JDAA000100010099;1;com dardo;775;11.92;10
593950;ABC1AS0130001060X9;1;com dardo;249;19.035;25
593977;TBCDAS0070002000X9;2;sem dardo;221;18.135;25
594506;FVZ1AA000150064099;2;sem dardo;639;29.872;35
596144;24JDAA000100010099;1;com dardo;427;10.845;10
596341;FVZ1AA000150064099;2;sem dardo;240;30.98;35
597407;EWZBAA006000120099;2;sem dardo;660;50.898;55
596340;FVZ1AA000150064099;2;sem dardo;219;26.16;35
596647;DDCHAA0090000360X9;2;sem dardo;1022;23.73;25
494237;VJQ1AA000150015099;2;sem dardo;395;11.72;12
492438;24JDAA000100010099;1;com dardo;535;13.525;10
593086;84D1AS000150050099;2;sem dardo;1569;19.16;30
489208;TNZ2AA000180056099;6;sem dardo;519;45.405;50
489210;TNZ2AA000180056099;6;sem dardo;762;46.575;50
490381;24JDAA000100010099;5;sem dardo;607;16.575;10
596229;AAC3AA0040000210X9;2;sem dardo;339;17.14;25
596359;7PMAAS010000135099;1;com dardo;591;18.222;18
494297;MBA2AA000150010099;5;sem dardo;405;8.992;15
494590;MYCCAA010000160099;1;com dardo;417;20.148;25
493582;WOMAAS008000150099;2;sem dardo;915;16.19;18
493747;MBA2AA000150010099;6;sem dardo;251;7.203;15
494203;MBA2AA000150010099;6;sem dardo;278;11.797;15
492068;PLZ1AS000150105099;2;sem dardo;444;71.575;80
496325;DGC2AA003000021099;2;sem dardo;526;20.978;25
595748;VJQ1AA000150015099;2;sem dardo;654;10.35;12
596080;62D2AC0030000260X9;2;sem dardo;95;16.395;30
596107;DDC1AA0160000360X9;2;sem dardo;334;13.04;25
596122;AAC2AA0090000460X9;1;com dardo;386;13.78;25
598299;GXCBAS018000145099;5;sem dardo;390;20.392;25
494453;ILI1AS0460000660X9;2;sem dardo;186;21.41;23
595838;24JDAA000100010099;2;sem dardo;280;12.583;10
493968;MBA2AA000150010099;1;com dardo;539;13.195;15
496344;YRCEAA009000125099;2;sem dardo;870;19.927;25
488951;7PMAAS010000135099;1;com dardo;621;18.638;18
593756;ACCBAS0200000660X9;1;com dardo;573;14.34;25
493758;AACHAA0120000360X9;2;sem dardo;434;9.31;25
592949;AAC1AA0040000210X9;2;sem dardo;590;12.41;25
593133;AAC3AA0040000210X9;2;sem dardo;446;15.905;25
593390;DDC1AA0160000360X9;2;sem dardo;700;19.095;25
595873;DDCHAA0090000360X9;6;sem dardo;415;9.2;25
595973;84D1AS000150050099;2;sem dardo;1729;17.825;30
596161;7DBBAS020000120099;2;sem dardo;446;18.095;20
492182;VJQ1AA000150015099;2;sem dardo;236;11.757;12
492527;AAC3AA0040000210X9;2;sem dardo;620;15.35;25
492528;AAC3AA0040000210X9;2;sem dardo;713;19.258;25
496181;DGC2AA003000021099;2;sem dardo;679;21.51;25
597430;DDC1AA0120000860X9;2;sem dardo;987;17.645;25
493740;DDC1AA0160000560X9;2;sem dardo;671;6.385;25
594502;AACDAA0110001510X9;2;sem dardo;1866;28.9;25
491496;VJQ1AA000150015099;2;sem dardo;441;14.075;12
491808;VWB2AA003000020099;1;com dardo;531;16.113;20
597076;TGCDAA008000061099;5;sem dardo;478;21.278;25
492754;DDC1AA0120000860X9;1;com dardo;505;19.795;25
493671;EWZBAA006000120099;2;sem dardo;1159;46.717;55
598618;ZSMAAS008000157099;1;com dardo;315;13.435;18
598947;MBA2AA000150010099;1;com dardo;257;10.443;15
495075;WOMAAS008000150099;2;sem dardo;1437;10.95;18
490396;DDC1AA0120000860X9;6;sem dardo;525;20.615;25
593645;21Q1AA000100010099;1;com dardo;1072;14.085;12
492291;MBA2AA000150010099;2;sem dardo;430;12.168;15
492532;AAC3AA0040000210X9;1;com dardo;279;10.437;25
596400;VJQ1AA000150015099;6;sem dardo;509;12.168;12
494322;TNZ2AA000180056099;2;sem dardo;403;42.465;50
593856;MBA2AA000150010099;2;sem dardo;336;11.345;15
496291;DDC1AA0120000860X9;2;sem dardo;372;18.835;25
496293;DDC1AA0120000860X9;2;sem dardo;528;17.222;25
496340;JYCHAS0160001060X9;2;sem dardo;611;20.8;25
594441;TGCDAA008000061099;2;sem dardo;730;15.188;25
595550;VNBCAA012000180099;2;sem dardo;966;17;20
595664;DDC1AA0130001200X9;6;sem dardo;310;24.512;25
599786;VJQ1AA000150015099;2;sem dardo;336;12.825;12
599789;EWZBAA006000120099;2;sem dardo;689;50.61;55
492406;AAC2AA0090000460X9;5;sem dardo;449;17.84;25
489707;31Z2AA000230026099;6;sem dardo;459;27.602;35
594753;MBA2AA000150010099;6;sem dardo;739;12.318;15
594784;KHCEAA0160000360X9;2;sem dardo;575;13.08;25
491702;RJZHAS007000126099;1;com dardo;512;28.523;50
596240;LQC1AA006000066099;2;sem dardo;335;20.845;25
596346;WTCBAA010000150099;2;sem dardo;466;22.722;25
594947;62D2AC0030000260X9;2;sem dardo;392;18.855;30
594983;7PMAAS010000135099;2;sem dardo;486;18.465;18
490830;RJZHAS012000120099;2;sem dardo;324;37.725;50
594280;24JDAA000100010099;2;sem dardo;404;11.635;10
594938;24JDAA000100010099;1;com dardo;935;12.19;10
594973;24JDAA000100010099;1;com dardo;301;13.2;10
489116;AACDAA0110001510X9;1;com dardo;988;18.037;25
594337;JYCHAS0160001060X9;1;com dardo;870;15.27;25
490824;AACHAA0120000360X9;2;sem dardo;962;16.85;25
490859;AACHAA0120000360X9;2;sem dardo;765;22.84;25
489121;AAC3AA0040000210X9;1;com dardo;527;15.49;25
489478;DMCEAS018000136099;1;com dardo;453;27.113;25
489423;AAC2AA0090000460X9;2;sem dardo;951;24.448;25
489497;DGC2AA003000021099;1;com dardo;938;18.89;25
492977;ILICAS0460000660X9;5;sem dardo;255;25.865;23
594597;VJQ1AA000150015099;1;com dardo;643;13.078;12
594940;AAC3AA0040000210X9;1;com dardo;1511;11.73;25
596393;GXCHAS016000145099;1;com dardo;296;27.155;25
492605;DGC2AA003000021099;1;com dardo;235;11.84;25
593051;QECDAA0120000360X9;2;sem dardo;976;18.365;25
593091;84D1AS000150050099;1;com dardo;1175;17.007;30
489732;MBA2AA000150010099;5;sem dardo;358;11.033;15
489864;DDC1AA0120000860X9;6;sem dardo;1044;19.677;25
490106;WTCBAA010000150099;1;com dardo;1463;15.59;25
500198;RJZHAS014000130099;2;sem dardo;451;44.245;50
500202;DDC1AA0160000560X9;2;sem dardo;751;24.92;25
592960;JYCHAS0140000860X9;2;sem dardo;648;29.258;25
496106;AACHAA0120000420X9;2;sem dardo;484;13.477;25
489323;AAC3AA0040000210X9;1;com dardo;897;15.848;25
493674;MBA2AA000150010099;2;sem dardo;342;16.595;15
494063;DDC1AA0150000860X9;1;com dardo;1914;17.13;25
592934;24JDAA000100010099;1;com dardo;653;11.14;10
593580;TGCDAA008000061099;1;com dardo;537;18.14;25
593745;DDC1AA0160000360X9;2;sem dardo;436;10.592;25
595587;DDC1AA0160000360X9;2;sem dardo;1224;13.458;25
491867;24JDAA000100010099;1;com dardo;598;10.042;10
491901;AAC3AA0040000210X9;1;com dardo;638;13.8;25
488904;JYCHAS0160001060X9;1;com dardo;1142;18.307;25
594609;DDCHAA0090000360X9;1;com dardo;632;13.958;25
594639;DDC1AA0160000360X9;1;com dardo;334;21.3;25
488909;JYCHAS0220001010X9;2;sem dardo;814;23.025;25
594981;RJZHAS012000120099;2;sem dardo;501;49.83;50
488991;ACCBAS0200000660X9;1;com dardo;529;17.925;25
593626;TNZ2AA000180056099;1;com dardo;530;43.516;50
489577;MBA2AA000150010099;6;sem dardo;340;14.305;15
592991;BXCDAS015000140099;1;com dardo;596;25.515;25
489676;DDC1AA0160000360X9;2;sem dardo;358;17.555;25
593006;7PMAAS010000135099;2;sem dardo;897;17.445;18
489562;DDC1AA0120000860X9;1;com dardo;451;13.565;25
489383;7DBBAS015000120099;2;sem dardo;445;26.945;20
489394;LQC1AA006000066099;1;com dardo;395;17.5;25
593149;GXCHAS018000145099;1;com dardo;337;27.64;25
489153;GXCHAS016000145099;2;sem dardo;560;18.545;25
489151;FVZ1AA000150064099;2;sem dardo;473;29.82;35
593201;JYCHAS0160001060X9;2;sem dardo;624;15.173;25
593049;AACHAA0120000360X9;1;com dardo;466;18.615;25
490321;RJZ1AS004000021099;1;com dardo;321;28.162;50
593746;DDC1AA0160000360X9;2;sem dardo;275;15.445;25
598161;EWZBAA006000120099;2;sem dardo;977;50.997;55
490363;MBA2AA000150010099;5;sem dardo;701;13.757;15
593261;GXCHAS016000145099;1;com dardo;296;25.885;25
592914;MBA2AA000150010099;2;sem dardo;444;16.175;15
593312;AACDAA0120000860X9;2;sem dardo;901;22.305;25
490096;AACHAA0120000360X9;1;com dardo;784;14.455;25
593294;JYCHAS0160001060X9;2;sem dardo;395;20.965;25
494163;DCC1AS006000110099;2;sem dardo;449;16.77;25
489274;JYCHAS0160001060X9;2;sem dardo;566;21.64;25
593949;VJQ1AA000150015099;2;sem dardo;660;13.82;12
593142;AACDAA0110001510X9;3;sem dardo;709;24.157;25
489294;30Z2AA000200026099;1;com dardo;391;22.105;30
593326;AAC3AA0040000210X9;1;com dardo;1027;14.99;25
489403;7DBBAS015000120099;2;sem dardo;426;19.285;20
489309;AAC3AA0040000210X9;1;com dardo;1133;15.878;25
593674;JYCHAS0140000860X9;2;sem dardo;243;21.467;25
489603;55Z2AA000180070099;6;sem dardo;894;65.934;80
489221;MBA2AA000150010099;3;sem dardo;811;13.195;15
593084;TGCDAA008000061099;2;sem dardo;526;24.495;25
594130;55Z2AA000180070099;6;sem dardo;653;70.114;80
490303;24JDAA000100010099;2;sem dardo;299;9.658;10
593956;ACCBAS0200000660X9;2;sem dardo;225;21.22;25
593996;MBA2AA000150010099;2;sem dardo;624;14.697;15
489472;8ZMEAS009000160099;2;sem dardo;1317;15.547;18
489464;8ZMEAS009000160099;2;sem dardo;432;15.33;18
489460;8ZMEAS009000160099;1;com dardo;265;15.25;18
593118;AACDAA0110001510X9;2;sem dardo;771;21.582;25
489304;TNZ2AA000180056099;2;sem dardo;508;41.521;50
593095;VJQ1AA000150015099;1;com dardo;454;9.985;12
593038;DGC2AA003000021099;5;sem dardo;561;12.92;25
488985;62D2AC0030000260X9;1;com dardo;359;18.515;30
489754;JYCHAS0140000860X9;2;sem dardo;199;25.45;25
489718;32Z2AA000190056099;6;sem dardo;438;41.834;50
593060;DDC1AA0120000860X9;1;com dardo;387;20.887;25
593227;ALC3AA004000021099;2;sem dardo;406;15.63;25
593868;VJQ1AA000150015099;6;sem dardo;697;13.312;12
593018;AAC1AA0040000210X9;1;com dardo;512;27.827;25
595373;AAC3AA0040000210X9;1;com dardo;463;15.63;25
596372;7PMAAS010000135099;2;sem dardo;543;15.6;18
596373;7PMAAS010000135099;2;sem dardo;478;16.502;18
596376;7PMAAS010000135099;2;sem dardo;1012;18.95;18
489004;7PMAAS010000135099;2;sem dardo;862;15.365;18
489531;24JDAA000100010099;6;sem dardo;506;12.475;10
489637;VJQ1AA000150015099;2;sem dardo;487;12.098;12
490235;24JDAA000100010099;1;com dardo;1375;12.657;10
490606;21Q1AA000100010099;1;com dardo;605;11.34;12
489557;AACHAA0120000360X9;2;sem dardo;862;28.74;25
593431;DDC1AA0120000860X9;1;com dardo;457;14.6;25
593511;GXCHAS016000145099;1;com dardo;623;15.785;25
593071;VJQ1AA000150015099;2;sem dardo;889;13.99;12
593603;RJZHAS014000130099;1;com dardo;495;35.37;50
596090;AAC3AA0040000210X9;1;com dardo;704;13.145;25
491956;DDC1AA0160000560X9;1;com dardo;876;15.95;25
489984;AACHAA0120000360X9;5;sem dardo;386;17.96;25
492104;MBA2AA000150010099;1;com dardo;237;11.655;15
492592;DDC1AA0120000860X9;2;sem dardo;747;20.577;25
492601;DGC2AA003000021099;6;sem dardo;224;18.92;25
490063;24JDAA000100010099;2;sem dardo;908;11.072;10
490451;FVZ1AA000150064099;2;sem dardo;577;31.203;35
490777;24JDAA000100010099;2;sem dardo;948;9.625;10
491191;24JDAA000100010099;1;com dardo;362;9.845;10
490040;7NNEAS015000100099;1;com dardo;268;23.363;22
490477;YUCBAA009000153099;2;sem dardo;762;18.945;25
489700;MBA2AA000150010099;1;com dardo;429;15.442;15
594102;GWBCAA008000086099;2;sem dardo;610;17.978;20
594311;MBA2AA000150010099;1;com dardo;385;13.275;15
595941;RMICAS029000126099;6;sem dardo;308;16.54;23
593727;GXCHAS016000145099;2;sem dardo;170;24.38;25
490104;GXCHAS016000145099;1;com dardo;825;18.653;25
593539;DDC1AA0120000860X9;2;sem dardo;1356;22.745;25
489901;DDC1AA0120000860X9;2;sem dardo;587;16.81;25
489927;DDC1AA0120000860X9;2;sem dardo;450;23.875;25
494011;24JDAA000100010099;2;sem dardo;177;15.75;10
491540;DDCHAA0110000360X9;2;sem dardo;1394;23.74;25
489268;84D1AS000150050099;1;com dardo;1204;16.62;30
494180;AAC3AA0040000210X9;6;sem dardo;581;23.773;25
593076;YUCBAA009000153099;4;sem dardo;884;21.975;25
490800;QECDAA0090000360X9;1;com dardo;289;16.098;25
593830;7PMAAS010000135099;6;sem dardo;487;20.57;18
489372;AAC2AA0120000360X9;1;com dardo;375;16.69;25
489391;24JDAA000100010099;2;sem dardo;351;11.258;10
489756;VJQ1AA000150015099;2;sem dardo;290;11.317;12
593609;ESD3AS012000110099;1;com dardo;348;21.172;30
594426;KCCBAS007000120099;2;sem dardo;373;18.808;25
594501;EWZBAA006000120099;2;sem dardo;677;48.875;55
489938;DDC1AA0160000560X9;5;sem dardo;1171;16.642;25
490130;ACCBAS0200000660X9;2;sem dardo;990;15.263;25
490402;LQC1AA006000066099;2;sem dardo;512;16.625;25
490590;KHCEAA0160000360X9;2;sem dardo;319;16.207;25
594194;TGCDAA008000086099;6;sem dardo;402;17.505;25
490161;JYCHAS0140000860X9;1;com dardo;448;18.4;25
489622;MBA2AA000150010099;2;sem dardo;395;13.508;15
489333;24JDAA000100010099;2;sem dardo;234;13.83;10
489483;TNZ2AA000180056099;6;sem dardo;473;44.038;50
491695;MBA2AA000150010099;2;sem dardo;305;13.587;15
593416;24JDAA000100010099;2;sem dardo;483;12.171;10
490323;RJZ1AS010000040099;2;sem dardo;123;40.638;50
490324;RJZHAS012000120099;2;sem dardo;449;34.565;50
489588;24JDAA000100010099;2;sem dardo;328;12.953;10
596636;7DBBAS020000120099;6;sem dardo;657;19.585;20
593506;LQC1AA006000066099;2;sem dardo;596;12.467;25
593901;DGC2AA006000040099;2;sem dardo;610;18.528;25
490187;DDC1AA0120000860X9;2;sem dardo;730;18.335;25
490376;JYCHAS0160001260X9;2;sem dardo;841;23.295;25
490378;JYCCAS0160001160X9;2;sem dardo;1341;16.727;25
489701;MBA2AA000150010099;6;sem dardo;388;13.41;15
489493;VJQ1AA000150015099;1;com dardo;448;15.24;12
593008;62D2AC0030000260X9;1;com dardo;486;20.57;30
489936;DDC1AA0160000560X9;5;sem dardo;515;11.808;25
490031;VJQ1AA000150015099;2;sem dardo;451;11.485;12
490351;DDC1AA0130001200X9;2;sem dardo;537;16.842;25
489488;TNZ2AA000180056099;2;sem dardo;414;43.763;50
592953;AAC1AA0040000210X9;1;com dardo;697;23.365;25
593154;DDC1AA0160000560X9;1;com dardo;871;19.41;25
593550;LICDAA010000096099;1;com dardo;374;16.802;25
593552;DDC1AA0120000860X9;2;sem dardo;405;17.83;25
490544;JYCCAS0160001160X9;2;sem dardo;768;20.142;25
489432;MBA2AA000150010099;5;sem dardo;483;9.682;15
495184;GXCBAS018000145099;2;sem dardo;449;33.34;25
594223;FVZ1AA000150064099;2;sem dardo;679;29.778;35
593636;24JDAA000100010099;6;sem dardo;473;7.05;10
593763;AACDAA0110001510X9;1;com dardo;657;15.053;25
593840;DDCHAA0090000360X9;6;sem dardo;617;16.235;25
490559;GXCHAS018000145099;2;sem dardo;429;21.667;25
